,flow_cfs
2015-07-20,50.0
2015-07-21,50.0
2015-07-22,50.0
2015-07-23,50.0
2015-07-24,50.0
2015-07-25,50.0
2015-07-26,50.0
2015-07-27,50.0
2015-07-28,50.0
2015-07-29,50.0
2015-07-30,50.0
2015-07-31,50.0
2015-08-01,50.0
2015-08-02,50.0
2015-08-03,50.0
2015-08-04,50.0
2015-08-05,50.0
2015-08-06,50.0
2015-08-07,50.0
2015-08-08,50.0
2015-08-09,50.0
2015-08-10,50.0
2015-08-11,50.0
2015-08-12,50.0
2015-08-13,50.0
2015-08-14,50.0
2015-08-15,50.0
2015-08-16,50.0
2015-08-17,50.0
2015-08-18,50.0
2015-08-19,50.0
2015-08-20,50.0
2015-08-21,50.0
2015-08-22,50.0
2015-08-23,50.0
2015-08-24,50.0
2015-08-25,50.0
2015-08-26,50.0
2015-08-27,50.0
2015-08-28,50.0
2015-08-29,50.0
2015-08-30,50.0
2015-08-31,50.0
2015-09-01,50.0
2015-09-02,50.0
2015-09-03,50.0
2015-09-04,50.0
2015-09-05,50.0
2015-09-06,50.0
2015-09-07,50.0
2015-09-08,50.0
2015-09-09,50.0
2015-09-10,50.0
2015-09-11,50.0
2015-09-12,50.0
2015-09-13,50.0
2015-09-14,50.0
2015-09-15,50.0
2015-09-16,50.0
2015-09-17,50.0
2015-09-18,50.0
2015-09-19,50.0
2015-09-20,50.0
2015-09-21,50.0
2015-09-22,50.0
2015-09-23,50.0
2015-09-24,50.0
2015-09-25,50.0
2015-09-26,50.0
2015-09-27,50.0
2015-09-28,50.0
2015-09-29,50.0
2015-09-30,50.0
2015-10-01,150.0
2015-10-02,150.0
2015-10-03,150.0
2015-10-04,150.0
2015-10-05,150.0
2015-10-06,150.0
2015-10-07,150.0
2015-10-08,150.0
2015-10-09,150.0
2015-10-10,150.0
2015-10-11,150.0
2015-10-12,150.0
2015-10-13,150.0
2015-10-14,150.0
2015-10-15,150.0
2015-10-16,150.0
2015-10-17,150.0
2015-10-18,150.0
2015-10-19,150.0
2015-10-20,150.0
2015-10-21,150.0
2015-10-22,150.0
2015-10-23,150.0
2015-10-24,150.0
2015-10-25,150.0
2015-10-26,150.0
2015-10-27,150.0
2015-10-28,150.0
2015-10-29,150.0
2015-10-30,150.0
2015-10-31,150.0
2015-11-01,150.0
2015-11-02,150.0
2015-11-03,150.0
2015-11-04,150.0
2015-11-05,150.0
2015-11-06,150.0
2015-11-07,150.0
2015-11-08,150.0
2015-11-09,150.0
2015-11-10,150.0
2015-11-11,150.0
2015-11-12,150.0
2015-11-13,150.0
2015-11-14,150.0
2015-11-15,150.0
2015-11-16,150.0
2015-11-17,150.0
2015-11-18,150.0
2015-11-19,150.0
2015-11-20,150.0
2015-11-21,150.0
2015-11-22,150.0
2015-11-23,150.0
2015-11-24,150.0
2015-11-25,150.0
2015-11-26,150.0
2015-11-27,150.0
2015-11-28,150.0
2015-11-29,150.0
2015-11-30,150.0
2015-12-01,150.0
2015-12-02,150.0
2015-12-03,150.0
2015-12-04,150.0
2015-12-05,150.0
2015-12-06,150.0
2015-12-07,150.0
2015-12-08,150.0
2015-12-09,150.0
2015-12-10,150.0
2015-12-11,150.0
2015-12-12,150.0
2015-12-13,150.0
2015-12-14,150.0
2015-12-15,150.0
2015-12-16,150.0
2015-12-17,150.0
2015-12-18,150.0
2015-12-19,150.0
2015-12-20,150.0
2015-12-21,150.0
2015-12-22,150.0
2015-12-23,150.0
2015-12-24,150.0
2015-12-25,150.0
2015-12-26,150.0
2015-12-27,150.0
2015-12-28,150.0
2015-12-29,150.0
2015-12-30,150.0
2015-12-31,150.0
2016-01-01,150.0
2016-01-02,150.0
2016-01-03,150.0
2016-01-04,150.0
2016-01-05,150.0
2016-01-06,150.0
2016-01-07,150.0
2016-01-08,150.0
2016-01-09,150.0
2016-01-10,150.0
2016-01-11,150.0
2016-01-12,150.0
2016-01-13,150.0
2016-01-14,150.0
2016-01-15,150.0
2016-01-16,150.0
2016-01-17,150.0
2016-01-18,150.0
2016-01-19,150.0
2016-01-20,150.0
2016-01-21,150.0
2016-01-22,150.0
2016-01-23,150.0
2016-01-24,150.0
2016-01-25,150.0
2016-01-26,150.0
2016-01-27,150.0
2016-01-28,150.0
2016-01-29,150.0
2016-01-30,150.0
2016-01-31,150.0
2016-02-01,4063.0
2016-02-02,2715.0
2016-02-03,2176.0
2016-02-04,2046.0
2016-02-05,2031.0
2016-02-06,1932.0
2016-02-07,2061.0
2016-02-08,2249.0
2016-02-09,2592.0
2016-02-10,2876.0
2016-02-11,2282.0
2016-02-12,2235.0
2016-02-13,2257.0
2016-02-14,2334.0
2016-02-15,2714.0
2016-02-16,2787.0
2016-02-17,2593.0
2016-02-18,4044.0
2016-02-19,2858.0
2016-02-20,2676.0
2016-02-21,2156.0
2016-02-22,1644.0
2016-02-23,2058.0
2016-02-24,2163.0
2016-02-25,2491.0
2016-02-26,2689.0
2016-02-27,2308.0
2016-02-28,2649.0
2016-02-29,2993.0
2016-03-01,2265.0
2016-03-02,2726.0
2016-03-03,3117.0
2016-03-04,3088.0
2016-03-05,6527.0
2016-03-06,20057.0
2016-03-07,10463.0
2016-03-08,6252.0
2016-03-09,4651.0
2016-03-10,3864.0
2016-03-11,6503.0
2016-03-12,5344.0
2016-03-13,7576.0
2016-03-14,13091.0
2016-03-15,7423.0
2016-03-16,5791.0
2016-03-17,5028.0
2016-03-18,5123.0
2016-03-19,4959.0
2016-03-20,4397.0
2016-03-21,4885.0
2016-03-22,5307.0
2016-03-23,4470.0
2016-03-24,3966.0
2016-03-25,3590.0
2016-03-26,3506.0
2016-03-27,3525.0
2016-03-28,4719.0
2016-03-29,3868.0
2016-03-30,3038.0
2016-03-31,2962.0
2016-04-01,3030.0
2016-04-02,3610.0
2016-04-03,4578.0
2016-04-04,5466.0
2016-04-05,5270.0
2016-04-06,5649.0
2016-04-07,5908.0
2016-04-08,7206.0
2016-04-09,8392.0
2016-04-10,8188.0
2016-04-11,6388.0
2016-04-12,5992.0
2016-04-13,5775.0
2016-04-14,5733.0
2016-04-15,5542.0
2016-04-16,3701.0
2016-04-17,4235.0
2016-04-18,4761.0
2016-04-19,5567.0
2016-04-20,5616.0
2016-04-21,8602.0
2016-04-22,7615.0
2016-04-23,6732.0
2016-04-24,5915.0
2016-04-25,4653.0
2016-04-26,3467.0
2016-04-27,3406.0
2016-04-28,2952.0
2016-04-29,3531.0
2016-04-30,3336.0
2016-05-01,3402.0
2016-05-02,4100.0
2016-05-03,4104.0
2016-05-04,4803.0
2016-05-05,5148.0
2016-05-06,5402.0
2016-05-07,4589.0
2016-05-08,4886.0
2016-05-09,4728.0
2016-05-10,6251.0
2016-05-11,7901.0
2016-05-12,7979.0
2016-05-13,8542.0
2016-05-14,9728.0
2016-05-15,9527.0
2016-05-16,8349.0
2016-05-17,7127.0
2016-05-18,8313.0
2016-05-19,7461.0
2016-05-20,8687.0
2016-05-21,6721.0
2016-05-22,4431.0
2016-05-23,3266.0
2016-05-24,3266.0
2016-05-25,3166.0
2016-05-26,3138.0
2016-05-27,4646.0
2016-05-28,5257.0
2016-05-29,5434.0
2016-05-30,5647.0
2016-05-31,6582.0
2016-06-01,8977.0
2016-06-02,8977.0
2016-06-03,8271.0
2016-06-04,8420.0
2016-06-05,8368.0
2016-06-06,7511.0
2016-06-07,7839.0
2016-06-08,7633.0
2016-06-09,7179.0
2016-06-10,6837.0
2016-06-11,5283.0
2016-06-12,4793.0
2016-06-13,5043.0
2016-06-14,4129.0
2016-06-15,3755.0
2016-06-16,3168.0
2016-06-17,2500.0
2016-06-18,3318.0
2016-06-19,3113.0
2016-06-20,4010.0
2016-06-21,4095.0
2016-06-22,3992.0
2016-06-23,3562.0
2016-06-24,2523.0
2016-06-25,2725.0
2016-06-26,2725.0
2016-06-27,2725.0
2016-06-28,2444.0
2016-06-29,2055.0
2016-06-30,2774.0
2016-07-01,75.0
2016-07-02,75.0
2016-07-03,75.0
2016-07-04,75.0
2016-07-05,75.0
2016-07-06,75.0
2016-07-07,75.0
2016-07-08,75.0
2016-07-09,75.0
2016-07-10,75.0
2016-07-11,75.0
2016-07-12,75.0
2016-07-13,75.0
2016-07-14,75.0
2016-07-15,75.0
2016-07-16,75.0
2016-07-17,75.0
2016-07-18,75.0
2016-07-19,75.0
2016-07-20,75.0
2016-07-21,75.0
2016-07-22,75.0
2016-07-23,75.0
2016-07-24,75.0
2016-07-25,75.0
2016-07-26,75.0
2016-07-27,75.0
2016-07-28,75.0
2016-07-29,75.0
2016-07-30,75.0
2016-07-31,75.0
2016-08-01,75.0
2016-08-02,75.0
2016-08-03,75.0
2016-08-04,75.0
2016-08-05,75.0
2016-08-06,75.0
2016-08-07,75.0
2016-08-08,75.0
2016-08-09,75.0
2016-08-10,75.0
2016-08-11,75.0
2016-08-12,75.0
2016-08-13,75.0
2016-08-14,75.0
2016-08-15,75.0
2016-08-16,75.0
2016-08-17,75.0
2016-08-18,75.0
2016-08-19,75.0
2016-08-20,75.0
2016-08-21,75.0
2016-08-22,75.0
2016-08-23,75.0
2016-08-24,75.0
2016-08-25,75.0
2016-08-26,75.0
2016-08-27,75.0
2016-08-28,75.0
2016-08-29,75.0
2016-08-30,75.0
2016-08-31,75.0
2016-09-01,75.0
2016-09-02,75.0
2016-09-03,75.0
2016-09-04,75.0
2016-09-05,75.0
2016-09-06,75.0
2016-09-07,75.0
2016-09-08,75.0
2016-09-09,75.0
2016-09-10,75.0
2016-09-11,75.0
2016-09-12,75.0
2016-09-13,75.0
2016-09-14,75.0
2016-09-15,75.0
2016-09-16,75.0
2016-09-17,75.0
2016-09-18,75.0
2016-09-19,75.0
2016-09-20,75.0
2016-09-21,75.0
2016-09-22,75.0
2016-09-23,75.0
2016-09-24,75.0
2016-09-25,75.0
2016-09-26,75.0
2016-09-27,75.0
2016-09-28,75.0
2016-09-29,75.0
2016-09-30,75.0
2016-10-01,300.0
2016-10-02,300.0
2016-10-03,300.0
2016-10-04,300.0
2016-10-05,300.0
2016-10-06,300.0
2016-10-07,300.0
2016-10-08,300.0
2016-10-09,300.0
2016-10-10,300.0
2016-10-11,300.0
2016-10-12,300.0
2016-10-13,300.0
2016-10-14,300.0
2016-10-15,300.0
2016-10-16,507.5508607
2016-10-17,507.5508607
2016-10-18,507.5508607
2016-10-19,300.0
2016-10-20,300.0
2016-10-21,300.0
2016-10-22,300.0
2016-10-23,300.0
2016-10-24,300.0
2016-10-25,300.0
2016-10-26,300.0
2016-10-27,300.0
2016-10-28,300.0
2016-10-29,300.0
2016-10-30,300.0
2016-10-31,300.0
2016-11-01,300.0
2016-11-02,300.0
2016-11-03,300.0
2016-11-04,300.0
2016-11-05,300.0
2016-11-06,300.0
2016-11-07,300.0
2016-11-08,300.0
2016-11-09,300.0
2016-11-10,300.0
2016-11-11,300.0
2016-11-12,300.0
2016-11-13,300.0
2016-11-14,300.0
2016-11-15,300.0
2016-11-16,300.0
2016-11-17,300.0
2016-11-18,300.0
2016-11-19,300.0
2016-11-20,300.0
2016-11-21,300.0
2016-11-22,300.0
2016-11-23,300.0
2016-11-24,300.0
2016-11-25,300.0
2016-11-26,300.0
2016-11-27,300.0
2016-11-28,300.0
2016-11-29,300.0
2016-11-30,300.0
2016-12-01,300.0
2016-12-02,300.0
2016-12-03,300.0
2016-12-04,300.0
2016-12-05,300.0
2016-12-06,300.0
2016-12-07,300.0
2016-12-08,300.0
2016-12-09,300.0
2016-12-10,300.0
2016-12-11,300.0
2016-12-12,300.0
2016-12-13,300.0
2016-12-14,300.0
2016-12-15,300.0
2016-12-16,300.0
2016-12-17,300.0
2016-12-18,300.0
2016-12-19,300.0
2016-12-20,300.0
2016-12-21,300.0
2016-12-22,300.0
2016-12-23,300.0
2016-12-24,300.0
2016-12-25,300.0
2016-12-26,300.0
2016-12-27,300.0
2016-12-28,300.0
2016-12-29,300.0
2016-12-30,300.0
2016-12-31,300.0
2017-01-01,300.0
2017-01-02,300.0
2017-01-03,300.0
2017-01-04,300.0
2017-01-05,300.0
2017-01-06,300.0
2017-01-07,300.0
2017-01-08,300.0
2017-01-09,300.0
2017-01-10,300.0
2017-01-11,300.0
2017-01-12,300.0
2017-01-13,300.0
2017-01-14,300.0
2017-01-15,300.0
2017-01-16,300.0
2017-01-17,300.0
2017-01-18,300.0
2017-01-19,300.0
2017-01-20,300.0
2017-01-21,300.0
2017-01-22,300.0
2017-01-23,300.0
2017-01-24,300.0
2017-01-25,300.0
2017-01-26,300.0
2017-01-27,300.0
2017-01-28,300.0
2017-01-29,300.0
2017-01-30,300.0
2017-01-31,300.0
2017-02-01,2668.0
2017-02-02,3383.0
2017-02-03,6853.0
2017-02-04,7750.0
2017-02-05,5327.0
2017-02-06,7933.0
2017-02-07,29308.0
2017-02-08,42774.0
2017-02-09,40573.0
2017-02-10,48732.0
2017-02-11,24626.0
2017-02-12,14574.0
2017-02-13,11900.0
2017-02-14,9869.0
2017-02-15,8393.0
2017-02-16,7828.0
2017-02-17,8855.0
2017-02-18,9851.0
2017-02-19,8156.0
2017-02-20,22394.0
2017-02-21,31516.0
2017-02-22,17478.0
2017-02-23,11773.0
2017-02-24,12238.0
2017-02-25,7149.0
2017-02-26,4680.0
2017-02-27,6217.0
2017-02-28,5367.0
2017-03-01,5513.0
2017-03-02,4697.0
2017-03-03,4734.0
2017-03-04,4497.0
2017-03-05,6001.0
2017-03-06,5367.0
2017-03-07,4053.0
2017-03-08,4547.0
2017-03-09,4963.0
2017-03-10,5130.0
2017-03-11,5440.0
2017-03-12,5440.0
2017-03-13,5273.0
2017-03-14,5838.0
2017-03-15,5842.0
2017-03-16,7293.0
2017-03-17,8180.0
2017-03-18,7692.0
2017-03-19,7407.0
2017-03-20,7095.0
2017-03-21,10542.0
2017-03-22,15415.0
2017-03-23,8514.0
2017-03-24,6997.0
2017-03-25,6589.0
2017-03-26,6797.0
2017-03-27,5945.0
2017-03-28,5945.0
2017-03-29,5261.0
2017-03-30,6387.0
2017-03-31,8125.0
2017-04-01,6220.0
2017-04-02,6483.0
2017-04-03,7650.0
2017-04-04,7321.0
2017-04-05,6882.0
2017-04-06,7342.0
2017-04-07,13529.0
2017-04-08,14049.0
2017-04-09,8322.0
2017-04-10,7181.0
2017-04-11,5859.0
2017-04-12,5872.0
2017-04-13,8040.0
2017-04-14,7706.0
2017-04-15,6898.0
2017-04-16,5865.0
2017-04-17,8022.0
2017-04-18,19184.0
2017-04-19,15206.0
2017-04-20,9636.0
2017-04-21,8684.0
2017-04-22,9026.0
2017-04-23,9314.0
2017-04-24,10198.0
2017-04-25,8721.0
2017-04-26,7422.0
2017-04-27,8766.0
2017-04-28,9578.0
2017-04-29,7973.0
2017-04-30,8083.0
2017-05-01,9928.0
2017-05-02,11343.0
2017-05-03,13639.0
2017-05-04,15656.0
2017-05-05,14016.0
2017-05-06,17397.0
2017-05-07,17396.0
2017-05-08,9970.0
2017-05-09,11899.0
2017-05-10,12419.0
2017-05-11,12848.0
2017-05-12,16188.0
2017-05-13,12393.0
2017-05-14,8766.0
2017-05-15,9005.0
2017-05-16,7191.0
2017-05-17,6283.0
2017-05-18,6827.0
2017-05-19,7598.0
2017-05-20,9243.0
2017-05-21,11112.0
2017-05-22,12727.0
2017-05-23,14942.0
2017-05-24,16989.0
2017-05-25,15943.0
2017-05-26,15492.0
2017-05-27,13704.0
2017-05-28,13834.0
2017-05-29,13762.0
2017-05-30,14040.0
2017-05-31,14916.0
2017-06-01,13092.0
2017-06-02,12899.0
2017-06-03,14953.0
2017-06-04,17570.0
2017-06-05,17246.0
2017-06-06,15572.0
2017-06-07,13572.0
2017-06-08,13580.0
2017-06-09,11800.0
2017-06-10,15623.0
2017-06-11,13669.0
2017-06-12,10064.0
2017-06-13,6166.0
2017-06-14,5980.0
2017-06-15,8645.0
2017-06-16,10986.0
2017-06-17,13297.0
2017-06-18,16187.0
2017-06-19,19647.0
2017-06-20,20149.0
2017-06-21,18398.0
2017-06-22,17593.0
2017-06-23,18240.0
2017-06-24,16070.0
2017-06-25,13126.0
2017-06-26,12145.0
2017-06-27,13352.0
2017-06-28,11099.0
2017-06-29,8437.0
2017-06-30,7987.0
2017-07-01,250.0
2017-07-02,250.0
2017-07-03,250.0
2017-07-04,250.0
2017-07-05,250.0
2017-07-06,250.0
2017-07-07,250.0
2017-07-08,250.0
2017-07-09,250.0
2017-07-10,250.0
2017-07-11,250.0
2017-07-12,250.0
2017-07-13,250.0
2017-07-14,250.0
2017-07-15,250.0
2017-07-16,250.0
2017-07-17,250.0
2017-07-18,250.0
2017-07-19,250.0
2017-07-20,250.0
2017-07-21,250.0
2017-07-22,250.0
2017-07-23,250.0
2017-07-24,250.0
2017-07-25,250.0
2017-07-26,250.0
2017-07-27,250.0
2017-07-28,250.0
2017-07-29,250.0
2017-07-30,250.0
2017-07-31,250.0
2017-08-01,250.0
2017-08-02,250.0
2017-08-03,250.0
2017-08-04,250.0
2017-08-05,250.0
2017-08-06,250.0
2017-08-07,250.0
2017-08-08,250.0
2017-08-09,250.0
2017-08-10,250.0
2017-08-11,250.0
2017-08-12,250.0
2017-08-13,250.0
2017-08-14,250.0
2017-08-15,250.0
2017-08-16,250.0
2017-08-17,250.0
2017-08-18,250.0
2017-08-19,250.0
2017-08-20,250.0
2017-08-21,250.0
2017-08-22,250.0
2017-08-23,250.0
2017-08-24,250.0
2017-08-25,250.0
2017-08-26,250.0
2017-08-27,250.0
2017-08-28,250.0
2017-08-29,250.0
2017-08-30,250.0
2017-08-31,250.0
2017-09-01,250.0
2017-09-02,250.0
2017-09-03,250.0
2017-09-04,250.0
2017-09-05,250.0
2017-09-06,250.0
2017-09-07,250.0
2017-09-08,250.0
2017-09-09,250.0
2017-09-10,250.0
2017-09-11,250.0
2017-09-12,250.0
2017-09-13,250.0
2017-09-14,250.0
2017-09-15,250.0
2017-09-16,250.0
2017-09-17,250.0
2017-09-18,250.0
2017-09-19,250.0
2017-09-20,250.0
2017-09-21,250.0
2017-09-22,250.0
2017-09-23,250.0
2017-09-24,250.0
2017-09-25,250.0
2017-09-26,250.0
2017-09-27,250.0
2017-09-28,250.0
2017-09-29,250.0
2017-09-30,250.0
2017-10-01,200.0
2017-10-02,200.0
2017-10-03,200.0
2017-10-04,200.0
2017-10-05,200.0
2017-10-06,200.0
2017-10-07,200.0
2017-10-08,200.0
2017-10-09,200.0
2017-10-10,200.0
2017-10-11,200.0
2017-10-12,200.0
2017-10-13,200.0
2017-10-14,200.0
2017-10-15,200.0
2017-10-16,272.02660410000004
2017-10-17,272.02660410000004
2017-10-18,272.02660410000004
2017-10-19,175.0
2017-10-20,175.0
2017-10-21,175.0
2017-10-22,175.0
2017-10-23,175.0
2017-10-24,175.0
2017-10-25,175.0
2017-10-26,175.0
2017-10-27,175.0
2017-10-28,175.0
2017-10-29,175.0
2017-10-30,175.0
2017-10-31,175.0
2017-11-01,175.0
2017-11-02,175.0
2017-11-03,175.0
2017-11-04,175.0
2017-11-05,175.0
2017-11-06,175.0
2017-11-07,175.0
2017-11-08,175.0
2017-11-09,175.0
2017-11-10,175.0
2017-11-11,175.0
2017-11-12,175.0
2017-11-13,175.0
2017-11-14,175.0
2017-11-15,175.0
2017-11-16,175.0
2017-11-17,175.0
2017-11-18,175.0
2017-11-19,175.0
2017-11-20,175.0
2017-11-21,175.0
2017-11-22,175.0
2017-11-23,175.0
2017-11-24,175.0
2017-11-25,175.0
2017-11-26,175.0
2017-11-27,175.0
2017-11-28,175.0
2017-11-29,175.0
2017-11-30,175.0
2017-12-01,175.0
2017-12-02,175.0
2017-12-03,175.0
2017-12-04,175.0
2017-12-05,175.0
2017-12-06,175.0
2017-12-07,175.0
2017-12-08,175.0
2017-12-09,175.0
2017-12-10,175.0
2017-12-11,175.0
2017-12-12,175.0
2017-12-13,175.0
2017-12-14,175.0
2017-12-15,175.0
2017-12-16,175.0
2017-12-17,175.0
2017-12-18,175.0
2017-12-19,175.0
2017-12-20,175.0
2017-12-21,175.0
2017-12-22,175.0
2017-12-23,175.0
2017-12-24,175.0
2017-12-25,175.0
2017-12-26,175.0
2017-12-27,175.0
2017-12-28,175.0
2017-12-29,175.0
2017-12-30,175.0
2017-12-31,175.0
2018-01-01,175.0
2018-01-02,175.0
2018-01-03,175.0
2018-01-04,175.0
2018-01-05,175.0
2018-01-06,175.0
2018-01-07,175.0
2018-01-08,175.0
2018-01-09,175.0
2018-01-10,175.0
2018-01-11,175.0
2018-01-12,175.0
2018-01-13,175.0
2018-01-14,175.0
2018-01-15,175.0
2018-01-16,175.0
2018-01-17,175.0
2018-01-18,175.0
2018-01-19,175.0
2018-01-20,175.0
2018-01-21,175.0
2018-01-22,175.0
2018-01-23,175.0
2018-01-24,175.0
2018-01-25,175.0
2018-01-26,175.0
2018-01-27,175.0
2018-01-28,175.0
2018-01-29,175.0
2018-01-30,175.0
2018-01-31,175.0
2018-02-01,854.0
2018-02-02,1225.0
2018-02-03,518.0
2018-02-04,593.0
2018-02-05,1235.0
2018-02-06,520.0
2018-02-07,1182.0
2018-02-08,493.0
2018-02-09,617.0
2018-02-10,997.0
2018-02-11,560.0
2018-02-12,425.0
2018-02-13,412.0
2018-02-14,903.0
2018-02-15,397.0
2018-02-16,377.0
2018-02-17,359.0
2018-02-18,482.0
2018-02-19,492.0
2018-02-20,554.0
2018-02-21,404.0
2018-02-22,350.0
2018-02-23,532.0
2018-02-24,427.0
2018-02-25,796.0
2018-02-26,484.0
2018-02-27,560.0
2018-02-28,617.0
2018-03-01,955.0
2018-03-02,2848.0
2018-03-03,2752.0
2018-03-04,1623.0
2018-03-05,1613.0
2018-03-06,991.0
2018-03-07,1087.0
2018-03-08,1357.0
2018-03-09,1524.0
2018-03-10,2213.0
2018-03-11,2378.0
2018-03-12,1850.0
2018-03-13,4003.0
2018-03-14,11486.0
2018-03-15,5765.0
2018-03-16,7068.0
2018-03-17,3895.0
2018-03-18,3062.0
2018-03-19,2686.0
2018-03-20,2052.0
2018-03-21,4505.0
2018-03-22,42265.0
2018-03-23,28352.0
2018-03-24,9491.0
2018-03-25,6862.0
2018-03-26,4163.0
2018-03-27,4427.0
2018-03-28,3520.0
2018-03-29,5317.0
2018-03-30,4704.0
2018-03-31,5092.0
2018-04-01,5724.0
2018-04-02,5225.0
2018-04-03,6120.0
2018-04-04,6467.0
2018-04-05,5531.0
2018-04-06,7529.0
2018-04-07,21562.0
2018-04-08,29237.0
2018-04-09,14306.0
2018-04-10,10624.0
2018-04-11,8975.0
2018-04-12,7985.0
2018-04-13,5905.0
2018-04-14,5627.0
2018-04-15,5010.0
2018-04-16,6352.0
2018-04-17,4645.0
2018-04-18,4860.0
2018-04-19,4190.5
2018-04-20,3521.0
2018-04-21,3319.0
2018-04-22,4475.0
2018-04-23,6634.0
2018-04-24,8504.0
2018-04-25,7094.0
2018-04-26,8217.0
2018-04-27,8940.0
2018-04-28,10464.0
2018-04-29,6923.0
2018-04-30,4771.0
2018-05-01,4632.0
2018-05-02,4248.0
2018-05-03,3986.0
2018-05-04,5042.0
2018-05-05,5331.0
2018-05-06,5972.0
2018-05-07,7277.0
2018-05-08,7914.0
2018-05-09,8478.0
2018-05-10,8480.5
2018-05-11,8483.0
2018-05-12,5846.0
2018-05-13,4997.0
2018-05-14,4381.0
2018-05-15,4603.0
2018-05-16,4859.0
2018-05-17,4438.0
2018-05-18,5054.0
2018-05-19,6186.0
2018-05-20,5617.0
2018-05-21,5045.0
2018-05-22,5531.0
2018-05-23,6009.0
2018-05-24,6339.0
2018-05-25,6748.0
2018-05-26,5888.0
2018-05-27,4204.0
2018-05-28,3562.0
2018-05-29,4999.0
2018-05-30,4884.0
2018-05-31,6133.0
2018-06-01,4964.0
2018-06-02,4072.0
2018-06-03,5188.0
2018-06-04,4877.0
2018-06-05,4348.0
2018-06-06,4259.0
2018-06-07,4271.0
2018-06-08,3696.0
2018-06-09,3291.0
2018-06-10,2773.0
2018-06-11,3128.0
2018-06-12,2611.0
2018-06-13,3331.0
2018-06-14,2803.0
2018-06-15,3201.0
2018-06-16,2443.0
2018-06-17,1944.0
2018-06-18,2251.0
2018-06-19,1342.0
2018-06-20,1668.0
2018-06-21,1810.0
2018-06-22,872.0
2018-06-23,1427.0
2018-06-24,1326.0
2018-06-25,1226.0
2018-06-26,1150.0
2018-06-27,1128.0
2018-06-28,1376.0
2018-06-29,718.0
2018-06-30,554.0
2018-07-01,75.0
2018-07-02,75.0
2018-07-03,75.0
2018-07-04,75.0
2018-07-05,75.0
2018-07-06,75.0
2018-07-07,75.0
2018-07-08,75.0
2018-07-09,75.0
2018-07-10,75.0
2018-07-11,75.0
2018-07-12,75.0
2018-07-13,75.0
2018-07-14,75.0
2018-07-15,75.0
2018-07-16,75.0
2018-07-17,75.0
2018-07-18,75.0
2018-07-19,75.0
2018-07-20,75.0
2018-07-21,75.0
2018-07-22,75.0
2018-07-23,75.0
2018-07-24,75.0
2018-07-25,75.0
2018-07-26,75.0
2018-07-27,75.0
2018-07-28,75.0
2018-07-29,75.0
2018-07-30,75.0
2018-07-31,75.0
2018-08-01,75.0
2018-08-02,75.0
2018-08-03,75.0
2018-08-04,75.0
2018-08-05,75.0
2018-08-06,75.0
2018-08-07,75.0
2018-08-08,75.0
2018-08-09,75.0
2018-08-10,75.0
2018-08-11,75.0
2018-08-12,75.0
2018-08-13,75.0
2018-08-14,75.0
2018-08-15,75.0
2018-08-16,75.0
2018-08-17,75.0
2018-08-18,75.0
2018-08-19,75.0
2018-08-20,75.0
2018-08-21,75.0
2018-08-22,75.0
2018-08-23,75.0
2018-08-24,75.0
2018-08-25,75.0
2018-08-26,75.0
2018-08-27,75.0
2018-08-28,75.0
2018-08-29,75.0
2018-08-30,75.0
2018-08-31,75.0
2018-09-01,75.0
2018-09-02,75.0
2018-09-03,75.0
2018-09-04,75.0
2018-09-05,75.0
2018-09-06,75.0
2018-09-07,75.0
2018-09-08,75.0
2018-09-09,75.0
2018-09-10,75.0
2018-09-11,75.0
2018-09-12,75.0
2018-09-13,75.0
2018-09-14,75.0
2018-09-15,75.0
2018-09-16,75.0
2018-09-17,75.0
2018-09-18,75.0
2018-09-19,75.0
2018-09-20,75.0
2018-09-21,75.0
2018-09-22,75.0
2018-09-23,75.0
2018-09-24,75.0
2018-09-25,75.0
2018-09-26,75.0
2018-09-27,75.0
2018-09-28,75.0
2018-09-29,75.0
2018-09-30,75.0
2018-10-01,300.0
2018-10-02,300.0
2018-10-03,300.0
2018-10-04,300.0
2018-10-05,300.0
2018-10-06,300.0
2018-10-07,300.0
2018-10-08,300.0
2018-10-09,300.0
2018-10-10,300.0
2018-10-11,300.0
2018-10-12,300.0
2018-10-13,300.0
2018-10-14,300.0
2018-10-15,300.0
2018-10-16,507.5508607
2018-10-17,507.5508607
2018-10-18,507.5508607
2018-10-19,300.0
2018-10-20,300.0
2018-10-21,300.0
2018-10-22,300.0
2018-10-23,300.0
2018-10-24,300.0
2018-10-25,300.0
2018-10-26,300.0
2018-10-27,300.0
2018-10-28,300.0
2018-10-29,300.0
2018-10-30,300.0
2018-10-31,300.0
2018-11-01,300.0
2018-11-02,300.0
2018-11-03,300.0
2018-11-04,300.0
2018-11-05,300.0
2018-11-06,300.0
2018-11-07,300.0
2018-11-08,300.0
2018-11-09,300.0
2018-11-10,300.0
2018-11-11,300.0
2018-11-12,300.0
2018-11-13,300.0
2018-11-14,300.0
2018-11-15,300.0
2018-11-16,300.0
2018-11-17,300.0
2018-11-18,300.0
2018-11-19,300.0
2018-11-20,300.0
2018-11-21,300.0
2018-11-22,300.0
2018-11-23,300.0
2018-11-24,300.0
2018-11-25,300.0
2018-11-26,300.0
2018-11-27,300.0
2018-11-28,300.0
2018-11-29,300.0
2018-11-30,300.0
2018-12-01,300.0
